word	k	p	sqrt_kp	sum	DF	DFtoWF	cluster
prathas	0.00547943197031988	0.581666061497114	0.581691869697594	4	3	0.75	7
sahasraṇītha	0.447566974868151	0.991268277765842	1.08762539299958	4	4	1	2
nyer	0.00179424670007654	0.320224083767808	0.320229110397779	4	2	0.5	8
raṃhi	0.0353824174252739	0.80027437991645	0.801056176939866	9	8	0.888888888888889	6
nīḍa	0.00179424670007654	0.320224083767808	0.320229110397779	4	2	0.5	8
ajra	0.991324764817377	0.9911341707218	1.40181016322205	9	9	1	1
muṣka	0.650956972226079	0.991033494191311	1.18570332136618	6	6	1	2
svatavas	0.650956972226079	0.991033494191311	1.18570332136618	6	6	1	2
acitti	0.558872586664723	0.991271052328219	1.13796171609998	5	5	1	2
bhurij	0.447566969085276	0.99126827764451	1.08762539050929	4	4	1	2
sudhī	0.447566975975597	0.991268277789051	1.08762539347645	4	4	1	2
urvaśī	0.00538941321732865	0.478060302140045	0.478090679952097	6	4	0.666666666666667	7
sadhamādya	0.991324678149433	0.991134169925007	1.4018101013693	9	9	1	1
veśa	0.447566971053978	0.991268277685824	1.08762539135709	4	4	1	2
īvat	0.895909166126017	0.991276221549856	1.33614437145047	8	8	1	2
vakṣatha	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
āśas	1.11832279216142	0.991272487829889	1.49441192868505	10	10	1	1
asat	0.00709540411036141	0.375746730909638	0.375813717882635	12	7	0.583333333333333	8
mitadru	0.56089369240677	0.991299636156501	1.13898055419121	5	5	1	2
svañc	0.650956972226079	0.991033494191311	1.18570332136618	6	6	1	2
ū	0.00930417306328894	0.654982583994043	0.655048664582949	5	4	0.8	7
veda	0.558872986455846	0.991271058576477	1.13796191788715	5	5	1	2
kūcid	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
cariṣṇu	0.0201793471105517	0.746037264534692	0.746310127309159	7	6	0.857142857142857	6
idā	0.00853352843492365	0.353113652690819	0.353216750486443	16	9	0.5625	8
kṣatriya	0.991324764817377	0.9911341707218	1.40181016322205	9	9	1	1
dheya	0.0105334804726466	0.472141873068983	0.472259359373591	12	8	0.666666666666667	7
sāhadevya	1e-04	0.0248552212598695	0.0248554224240319	4	1	0.25	8
gadhya	0.00930417306328278	0.654982583993883	0.65504866458279	5	4	0.8	7
sadāsā	1.11832279098706	0.99127248782397	1.4944119278023	10	10	1	1
apacyu	0.0556112354334301	0.837429619078554	0.839274077054977	11	10	0.909090909090909	6
madiṣṭha	0.447566971173872	0.991268277688318	1.0876253914087	4	4	1	2
asiknī	0.560891718358828	0.991299632455685	1.13897957884691	5	5	1	2
aśvāyat	0.560893642451362	0.991299636078602	1.13898052952275	5	5	1	2
durgaha	0.895894005533584	0.991276088861546	1.33613410760285	8	8	1	2
bhan	0.00547943197031981	0.581666061497114	0.581691869697594	4	3	0.75	7
mamat	0.0002366821750408	0.0683177355662027	0.0683181455496677	5	1	0.2	8
anādhṛṣya	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
vidhavā	0.00547943197032043	0.581666061497118	0.581691869697597	4	3	0.75	7
kṣāman	0.650956972226079	0.991033494191311	1.18570332136618	6	6	1	2
pratibhṛ	0.447566971903611	0.991268277703623	1.08762539172294	4	4	1	2
rāśi	0.447566969969143	0.991268277663076	1.08762539088993	4	4	1	2
śaciṣṭha	0.447566974305451	0.99126827775399	1.08762539275722	4	4	1	2
sthūra	1.11832279238184	0.991272487832238	1.49441192885156	10	10	1	1
gomatī	0.447566971173872	0.991268277688318	1.0876253914087	4	4	1	2
saṃvaraṇa	0.56089369240677	0.991299636156501	1.13898055419121	5	5	1	2
paruṣṇī	0.0109997192452133	0.583787230376182	0.583890849537623	8	6	0.75	7
rejay	0.56089369240677	0.991299636156501	1.13898055419121	5	5	1	2
upamāti	0.650956972226079	0.991033494191311	1.18570332136618	6	6	1	2
sabādhas	0.020179347110573	0.74603726453485	0.746310127309319	7	6	0.857142857142857	6
ajñāta	0.560893642451362	0.991299636078602	1.13898052952275	5	5	1	2
pakti	0.00792744566959468	0.535776417654109	0.535835062411107	7	5	0.714285714285714	7
kanīyas	0.014239466033887	0.707447996165444	0.707591287164725	6	5	0.833333333333333	7
dīna	0.650956894365283	0.991033493101777	1.18570327770956	6	6	1	2
uccar	0.0353824174252031	0.800274379916183	0.801056176939597	9	8	0.888888888888889	6
śakuna	0.0677317648223115	0.851877431140336	0.854565825230686	12	11	0.916666666666667	6
ayuta	0.650956893838264	0.991033493094009	1.18570327741374	6	6	1	2
īrmā	0.447566971136392	0.991268277687556	1.08762539139258	4	4	1	2
madhyaṃdina	0.0272300974665198	0.776207339074674	0.776684821173571	8	7	0.875	6
anā	0.00930417306327879	0.654982583993794	0.6550486645827	5	4	0.8	7
sampiṣ	0.00181210287285537	0.321745574129214	0.321750677059986	4	2	0.5	8
sadāvṛdha	0.783037301687069	0.991265620572116	1.26323194479937	7	7	1	2
āruj	0.447566979070364	0.99126827785402	1.08762539480919	4	4	1	2
āmur	0.447566971886923	0.991268277703302	1.08762539171578	4	4	1	2
tūtuji	0.0142394660339213	0.70744799616592	0.707591287165202	6	5	0.833333333333333	7
vibhrāj	0.0109569846634311	0.582839411339265	0.582942394172199	8	6	0.75	7
eray	0.783037257888696	0.991265620065981	1.26323191725298	7	7	1	2
maghatti	0.650956200994092	0.991033483398389	1.18570288893525	6	6	1	2
pruṣitapsu	0.558872278222844	0.991271047507678	1.13796156041975	5	5	1	2
sraj	0.447566971173872	0.991268277688318	1.0876253914087	4	4	1	2
dadhikrāvan	0.0026710540102653	0.213062985702631	0.213079727815776	10	4	0.4	8
mukha	0.00537699614282876	0.477491212144338	0.477521486178987	6	4	0.666666666666667	7
āṅgirasa	0.783037314544425	0.991265620720722	1.26323195288584	7	7	1	2
tartar	0.560891718358828	0.991299632455685	1.13897957884691	5	5	1	2
yuvayu	0.447566975902924	0.991268277787509	1.08762539344514	4	4	1	2
rāṣṭra	0.0104259276057505	0.515126286072235	0.515231783345141	10	7	0.7	7
nij	0.650956201601516	0.991033483406721	1.1857028892757	6	6	1	2
prayāṇa	0.00930417306328278	0.654982583993883	0.65504866458279	5	4	0.8	7
indrābṛhaspati	0.000245702278689473	0.0556505200155743	0.055651062412263	6	1	0.166666666666667	8
catuṣpād	0.56047362623425	0.991294901782856	1.13876962903164	5	5	1	2
vidhāna	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
prajāpati	0.65095620060234	0.991033483392828	1.18570288871553	6	6	1	2
savīman	0.560891718358828	0.991299632455685	1.13897957884691	5	5	1	2
mānava	0.00255690112597684	0.306695540947913	0.306706199123364	6	3	0.5	8
dyāvābhūmī	0.56047362623425	0.991294901782856	1.13876962903164	5	5	1	2
vidhātṛ	0.0142394660339213	0.70744799616592	0.707591287165202	6	5	0.833333333333333	7
variṣṭha	0.895909166081932	0.991276221549703	1.3361443714208	8	8	1	2
madhuścut	1.3928926030367	0.990902133308185	1.70939663079962	13	13	1	1
kṛṣ	0.0187544506265518	0.656681492513947	0.656949246158826	10	8	0.8	7
varatrā	0.00930417306328894	0.654982583994043	0.655048664582949	5	4	0.8	7
śepa	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
svāna	0.558872586664723	0.991271052328219	1.13796171609998	5	5	1	2
aśatru	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
vyuṣ	0.558872986455846	0.991271058576477	1.13796191788715	5	5	1	2
vihan	0.650956201601516	0.991033483406721	1.1857028892757	6	6	1	2
nṛṣadana	0.650956972255162	0.991033494191731	1.18570332138249	6	6	1	2
sumnāyu	0.44756697612349	0.991268277792123	1.08762539354011	4	4	1	2
samyak	0.447566971136392	0.991268277687556	1.08762539139258	4	4	1	2
yātu	0.00442366597202288	0.25749635449926	0.257534349943926	13	6	0.461538461538462	8
mandratama	0.560893703351465	0.991299636169836	1.13898055959256	5	5	1	2
no	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
varūthya	0.014239466033887	0.707447996165444	0.707591287164725	6	5	0.833333333333333	7
vāhiṣṭha	0.00789751343386694	0.53567725909277	0.535735472623925	7	5	0.714285714285714	7
saras	0.0201012328694794	0.61186176486083	0.612191864419548	13	10	0.769230769230769	7
uśanā	0.560891718358828	0.991299632455685	1.13897957884691	5	5	1	2
mṛdhra	0.447566970396208	0.991268277672019	1.08762539107382	4	4	1	2
vidvas	0.00181210287284641	0.321745574128388	0.32175067705916	4	2	0.5	8
usriya	0.014239466033887	0.707447996165444	0.707591287164725	6	5	0.833333333333333	7
ruśama	0.00537699614282876	0.477491212144338	0.477521486178987	6	4	0.666666666666667	7
suvṛdh	0.447566971166571	0.991268277688189	1.08762539140557	4	4	1	2
nṛt	0.00930417306328894	0.654982583994043	0.655048664582949	5	4	0.8	7
kilbiṣa	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
vadhū	0.0233154208481851	0.683531534016962	0.683929065652945	11	9	0.818181818181818	7
dīrghaśruttama	0.447566971173872	0.991268277688318	1.0876253914087	4	4	1	2
mehanā	0.00930417306327879	0.654982583993794	0.6550486645827	5	4	0.8	7
svarbhānu	1e-04	0.0248552212599376	0.0248554224241	4	1	0.25	8
vāstoṣpati	0.00789751343386694	0.53567725909277	0.535735472623925	7	5	0.714285714285714	7
vani	0.0054794319703204	0.581666061497118	0.581691869697597	4	3	0.75	7
svarvid	0.650956893905916	0.991033493095121	1.18570327745181	6	6	1	2
yamī	0.00181210287284641	0.321745574128388	0.32175067705916	4	2	0.5	8
gāthā	0.650956198555672	0.99103348336427	1.18570288756803	6	6	1	2
haya	0.560891714522728	0.99129963244414	1.13897957694778	5	5	1	2
puruṣa	0.00621199898650967	0.327618605927336	0.327677493705594	13	7	0.538461538461538	8
prātaryāvan	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
śyāvāśva	0.0145415767313995	0.62213177606762	0.622301698733731	9	7	0.777777777777778	7
skand	0.00789751343387719	0.535677259092559	0.535735472623714	7	5	0.714285714285714	7
pārāvata	0.447566971211759	0.991268277689101	1.087625391425	4	4	1	2
śikvas	0.447566971136392	0.991268277687556	1.08762539139258	4	4	1	2
enī	0.56047362623425	0.991294901782856	1.13876962903164	5	5	1	2
bīja	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
atī	0.560891718358828	0.991299632455685	1.13897957884691	5	5	1	2
svarṇṛ	0.895883068335535	0.991275992516761	1.33612670262606	8	8	1	2
śrathay	0.447566971136392	0.991268277687556	1.08762539139258	4	4	1	2
varṣay	0.0054794319703204	0.581666061497118	0.581691869697597	4	3	0.75	7
irya	0.56089369240677	0.991299636156501	1.13898055419121	5	5	1	2
carama	0.447566971886923	0.991268277703302	1.08762539171578	4	4	1	2
yajus	0.650956201560668	0.991033483406288	1.18570288925291	6	6	1	2
irāvat	0.650957600264485	0.99103350298012	1.18570367350833	6	6	1	2
pāyya	0.00930417306327879	0.654982583993794	0.6550486645827	5	4	0.8	7
priyatama	0.560891718358828	0.991299632455685	1.13897957884691	5	5	1	2
suṣumna	0.560893642458067	0.991299636078844	1.13898052952626	5	5	1	2
sthāna	0.00930417306327935	0.654982583993806	0.655048664582713	5	4	0.8	7
caniṣṭha	0.020179347110573	0.74603726453485	0.746310127309319	7	6	0.857142857142857	6
saptavadhri	0.0054794319703204	0.581666061497118	0.581691869697597	4	3	0.75	7
etāvat	1.33204156297642	0.991206479386577	1.6603689379998	12	12	1	1
duḥṣvapnya	0.00333994359451013	0.299881287201159	0.29989988602305	8	4	0.5	8
varṣya	0.0054794319703204	0.581666061497118	0.581691869697597	4	3	0.75	7
dīv	0.00930417306328894	0.654982583994043	0.655048664582949	5	4	0.8	7
śithira	0.447566975902924	0.991268277787509	1.08762539344514	4	4	1	2
adhṛṣṭa	0.0677317648220834	0.851877431139617	0.854565825229951	12	11	0.916666666666667	6
nitośana	0.447566971886923	0.991268277703302	1.08762539171578	4	4	1	2
niśiti	0.447566975902924	0.991268277787509	1.08762539344514	4	4	1	2
droṇa	1.56558615897926	0.99126279082068	1.85301428533431	14	14	1	1
dāru	0.650956200981848	0.991033483398178	1.18570288892835	6	6	1	2
davidyut	0.0353824174252637	0.800274379916412	0.801056176939828	9	8	0.888888888888889	6
tapas	0.0299891951663675	0.570565594946895	0.571353174458522	23	17	0.739130434782609	7
spṛhayāyya	0.447566971053978	0.991268277685824	1.08762539135709	4	4	1	2
chandas	0.00788641911767541	0.472738329565507	0.472804107265245	9	6	0.666666666666667	7
ānī	0.650956894456953	0.991033493103086	1.18570327776099	6	6	1	2
itara	0.00547943197032043	0.581666061497118	0.581691869697597	4	3	0.75	7
ṛṣabha	0.447566979096037	0.991268277854504	1.0876253948202	4	4	1	2
tavīyas	0.560891718358828	0.991299632455685	1.13897957884691	5	5	1	2
vitantasāyya	0.447566971173872	0.991268277688318	1.0876253914087	4	4	1	2
panyas	0.560891718175087	0.991299632452202	1.1389795787534	5	5	1	2
bhṛti	0.560891718175087	0.991299632452202	1.1389795787534	5	5	1	2
grābha	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
nyartha	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
karhi	0.0054794319703204	0.581666061497118	0.581691869697597	4	3	0.75	7
duvoyu	0.00547943197032043	0.581666061497118	0.581691869697597	4	3	0.75	7
pratibhūṣ	0.447566969969143	0.991268277663076	1.08762539088993	4	4	1	2
māghona	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
codana	0.650956972226079	0.991033494191311	1.18570332136618	6	6	1	2
suṣaha	0.447566974868151	0.991268277765842	1.08762539299958	4	4	1	2
parṇin	0.447566971886923	0.991268277703302	1.08762539171578	4	4	1	2
devavat	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
sutrāman	0.00179424670007771	0.320224083767666	0.320229110397637	4	2	0.5	8
pruth	0.00547943197032043	0.581666061497118	0.581691869697597	4	3	0.75	7
vāvad	0.447566979096037	0.991268277854504	1.0876253948202	4	4	1	2
bhojas	0.0353824174252736	0.80027437991648	0.801056176939897	9	8	0.888888888888889	6
durādhī	0.558872986455846	0.991271058576477	1.13796191788715	5	5	1	2
iṃ	0.56047362623425	0.991294901782856	1.13876962903164	5	5	1	2
dhīvat	0.00930417306327879	0.654982583993794	0.6550486645827	5	4	0.8	7
dūtī	0.00328513597876793	0.405152247636426	0.405165566013756	5	3	0.6	8
vadhryaśva	0.00129206787634171	0.143986604905604	0.143992401992743	7	2	0.285714285714286	8
valgu	0.650956894365283	0.991033493101777	1.18570327770956	6	6	1	2
ānava	0.447566971886923	0.991268277703302	1.08762539171578	4	4	1	2
somārudra	1e-04	0.0248552212599376	0.0248554224241	4	1	0.25	8
sumanasyamāna	0.00930417306328278	0.654982583993883	0.65504866458279	5	4	0.8	7
dhanus	0.650956201301389	0.991033483402656	1.18570288910753	6	6	1	2
ṛjīti	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
yati	0.991340279671737	0.991134313380047	1.40182123584249	9	9	1	1
paktha	0.447566969969143	0.991268277663076	1.08762539088993	4	4	1	2
tṛtsu	0.00180407184941182	0.169667150191951	0.169676741274389	9	3	0.333333333333333	8
bheda	0.00930417306327935	0.654982583993806	0.655048664582713	5	4	0.8	7
yādva	0.00547943197032043	0.581666061497118	0.581691869697597	4	3	0.75	7
senānī	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
apsaras	0.00930417306328894	0.654982583994043	0.655048664582949	5	4	0.8	7
sūda	0.447566974868151	0.991268277765842	1.08762539299958	4	4	1	2
abhiṣṭu	0.014239466033887	0.707447996165444	0.707591287164725	6	5	0.833333333333333	7
prapā	0.56047362623425	0.991294901782856	1.13876962903164	5	5	1	2
aripra	0.560891718358828	0.991299632455685	1.13897957884691	5	5	1	2
praviś	0.00930417306328894	0.654982583994043	0.655048664582949	5	4	0.8	7
dat	0.56047362623425	0.991294901782856	1.13876962903164	5	5	1	2
jñāti	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
vyañj	0.650956893976981	0.991033493096408	1.1857032774919	6	6	1	2
muni	0.00328513597876793	0.405152247636426	0.405165566013756	5	3	0.6	8
satrāc	0.650956894365283	0.991033493101777	1.18570327770956	6	6	1	2
mṛtyu	0.0293382722661155	0.624279087299393	0.624968089632522	18	14	0.777777777777778	7
jigatnu	0.0142394660339213	0.70744799616592	0.707591287165202	6	5	0.833333333333333	7
setu	0.783037317655234	0.991265620756616	1.2632319548423	7	7	1	2
anirā	0.447566969969143	0.991268277663076	1.08762539088993	4	4	1	2
ced	0.447566978701096	0.991268277846194	1.0876253946501	4	4	1	2
paścātāt	0.560891718175087	0.991299632452202	1.1389795787534	5	5	1	2
adharāt	0.0449050490596133	0.820652055558804	0.821879711225394	10	9	0.9	6
udaktāt	0.00930417306327879	0.654982583993794	0.6550486645827	5	4	0.8	7
iṣkṛ	0.0142394660339213	0.70744799616592	0.707591287165202	6	5	0.833333333333333	7
vananvat	0.560891718358828	0.991299632455685	1.13897957884691	5	5	1	2
vasutvana	0.447566975902924	0.991268277787509	1.08762539344514	4	4	1	2
acit	0.447566974868151	0.991268277765842	1.08762539299958	4	4	1	2
arvat	0.560891714522728	0.99129963244414	1.13897957694778	5	5	1	2
śipiviṣṭa	0.00181210287284418	0.321745574128351	0.321750677059122	4	2	0.5	8
maṇḍūka	0.00187469349460036	0.187459592259579	0.187468965980576	8	3	0.375	8
kravyād	0.00405726254227967	0.372032765529183	0.372054888432647	7	4	0.571428571428571	8
bhaṅgurāvat	0.00547943197032043	0.581666061497118	0.581691869697597	4	3	0.75	7
adhas	0.0142394660339213	0.70744799616592	0.707591287165202	6	5	0.833333333333333	7
mogha	0.00930417306328894	0.654982583994043	0.655048664582949	5	4	0.8	7
śatāmagha	0.447566971915242	0.991268277703894	1.08762539172797	4	4	1	2
kāṇva	0.0201793471105229	0.746037264534434	0.746310127308901	7	6	0.857142857142857	6
yāc	0.0353824174252739	0.80027437991645	0.801056176939866	9	8	0.888888888888889	6
vivakṣaṇa	0.558946331965407	0.991272203313742	1.13799893808389	5	5	1	2
ūru	0.0201793471105296	0.746037264534527	0.746310127308994	7	6	0.857142857142857	6
avya	0.0508990249900981	0.535434563153476	0.537848382134125	45	32	0.711111111111111	7
madhyatas	0.447566978701408	0.9912682778462	1.08762539465023	4	4	1	2
samīcīna	0.0353824174252739	0.80027437991645	0.801056176939866	9	8	0.888888888888889	6
śatavat	0.0142394660339213	0.70744799616592	0.707591287165202	6	5	0.833333333333333	7
sobhari	0.00576181624508768	0.424562815179698	0.424601910687826	8	5	0.625	8
triṣṭubh	0.560891714522728	0.99129963244414	1.13897957694778	5	5	1	2
apsujit	0.00185261652958183	0.184737967402379	0.184747256509991	8	3	0.375	8
kṛtvan	0.650956893905916	0.991033493095121	1.18570327745181	6	6	1	2
mahemati	0.447566976200826	0.991268277793783	1.08762539357345	4	4	1	2
tuś	0.0272300974668361	0.776207339075124	0.776684821174031	8	7	0.875	6
sṛp	0.650956201601516	0.991033483406721	1.1857028892757	6	6	1	2
dvayu	0.00547943197032043	0.581666061497118	0.581691869697597	4	3	0.75	7
anyaka	0.00209785966166248	0.0512780528962335	0.0513209481984594	41	6	0.146341463414634	8
suṣāman	0.558872278222844	0.991271047507678	1.13796156041975	5	5	1	2
nedīyas	0.560891718175087	0.991299632452202	1.1389795787534	5	5	1	2
ahīśuva	0.00547943197032043	0.581666061497118	0.581691869697597	4	3	0.75	7
divāvasu	1e-04	0.00674984635696845	0.00675058707392774	15	1	0.0666666666666667	8
pastya	0.00547943197032043	0.581666061497118	0.581691869697597	4	3	0.75	7
adhyakṣa	0.447566978701096	0.991268277846194	1.0876253946501	4	4	1	2
haras	0.00406501962375244	0.293174187041736	0.293202367541812	10	5	0.5	8
cikit	0.447566969969143	0.991268277663076	1.08762539088993	4	4	1	2
kalpay	0.0240777567294654	0.636698356914568	0.637153463513174	14	11	0.785714285714286	7
odana	0.00547943197032043	0.581666061497118	0.581691869697597	4	3	0.75	7
